K,D_TSK,lam_o,lam_m,lam_wd,task0,task1,task2,task3,task4,task5,task6,task7,task8,task9,avg
15,64,0.009999999776482582,0.10000000149011612,0.0010000000474974513,88.7754,86.4333,88.3597,87.0827,87.2763,88.8121,91.5248,92.2810,94.8334,97.3808,90.2759
