K,D_TSK,lam_o,lam_m,lam_wd,task0,task1,task2,task3,task4,task5,task6,task7,task8,task9,avg
10,32,0.10000000149011612,1.0,1.0,87.9173,86.8139,83.9426,81.6056,90.2427,91.2927,90.7068,91.7585,95.5546,97.2873,89.7122
