K,D_TSK,lam_o,lam_m,lam_wd,task0,task1,task2,task3,task4,task5,task6,task7,task8,task9,avg
10,48,0.10000000149011612,1.0,0.10000000149011612,87.5868,87.1444,83.7306,89.0525,84.9259,90.3345,88.6886,94.7633,94.8601,96.6897,89.7776
