K,D_TSK,lam_o,lam_m,lam_wd,task0,task1,task2,task3,task4,task5,task6,task7,task8,task9,avg
20,64,0.009999999776482582,1.0,0.009999999776482582,88.6218,88.3313,81.5839,87.8806,85.8807,91.1942,93.6932,93.8401,95.4644,96.8249,90.3315
