K,D_TSK,lam_o,lam_m,lam_wd,task0,task1,task2,task3,task4,task5,task6,task7,task8,task9,avg
15,48,0.10000000149011612,0.10000000149011612,0.0010000000474974513,90.2527,88.0726,84.7923,84.9576,87.5050,90.5132,91.3578,93.2342,94.7132,97.1621,90.2561
