K,D_TSK,lam_o,lam_m,lam_wd,task0,task1,task2,task3,task4,task5,task6,task7,task8,task9,avg
15,64,0.10000000149011612,0.0010000000474974513,1.0,89.8421,86.2063,82.8759,85.4100,87.1828,92.2109,92.5147,93.6949,94.4278,97.0970,90.1462
