K,D_TSK,lam_o,lam_m,lam_wd,task0,task1,task2,task3,task4,task5,task6,task7,task8,task9,avg
10,64,0.10000000149011612,0.009999999776482582,0.0010000000474974513,86.2380,86.0944,86.3999,85.6671,87.4382,89.8070,91.8570,93.3644,95.3642,97.2306,89.9461
