K,D_TSK,lam_o,lam_m,lam_wd,task0,task1,task2,task3,task4,task5,task6,task7,task8,task9,avg
20,64,0.0010000000474974513,1.0,0.0010000000474974513,89.7119,89.3212,87.0109,86.6720,85.3950,89.5299,91.6884,93.0122,95.8550,97.4025,90.5599
