K,D_TSK,lam_o,lam_m,lam_wd,task0,task1,task2,task3,task4,task5,task6,task7,task8,task9,avg
20,64,0.10000000149011612,1.0,0.10000000149011612,90.1292,87.5684,86.1245,83.4819,82.7524,91.4079,90.3746,93.6014,95.7432,96.8550,89.8039
