K,D_TSK,lam_o,lam_m,lam_wd,task0,task1,task2,task3,task4,task5,task6,task7,task8,task9,avg
20,64,1.0,0.0010000000474974513,0.10000000149011612,87.9741,89.3613,86.6753,88.3981,88.6886,89.8438,92.0923,93.5614,95.2340,97.2272,90.9056
