K,D_TSK,lam_o,lam_m,lam_wd,task0,task1,task2,task3,task4,task5,task6,task7,task8,task9,avg
15,64,1.0,1.0,0.10000000149011612,89.1460,81.7992,86.2847,84.1112,88.5500,90.6534,92.4329,90.8637,95.2507,97.0720,89.6164
