K,D_TSK,lam_o,lam_m,lam_wd,task0,task1,task2,task3,task4,task5,task6,task7,task8,task9,avg
20,48,0.10000000149011612,0.009999999776482582,1.0,90.4864,86.6687,85.6771,83.2782,88.7871,90.6951,89.1226,92.9854,94.4929,96.9284,89.9122
