K,D_TSK,lam_o,lam_m,lam_wd,task0,task1,task2,task3,task4,task5,task6,task7,task8,task9,avg
10,48,0.0010000000474974513,0.009999999776482582,1.0,88.8605,84.6955,84.2565,85.7439,89.0708,89.7202,93.1841,92.4713,95.4728,96.8733,90.0349
