K,D_TSK,lam_o,lam_m,lam_wd,task0,task1,task2,task3,task4,task5,task6,task7,task8,task9,avg
15,48,0.009999999776482582,0.10000000149011612,1.0,89.4331,87.8556,85.6237,88.1093,89.7603,90.7786,91.3094,92.6783,95.1556,97.3174,90.8021
