K,D_TSK,lam_o,lam_m,lam_wd,task0,task1,task2,task3,task4,task5,task6,task7,task8,task9,avg
20,32,1.0,1.0,1.0,89.3780,86.0560,85.7622,87.6269,89.4865,89.1009,92.5013,93.2342,95.5245,97.1471,90.5818
