K,D_TSK,lam_o,lam_m,lam_wd,task0,task1,task2,task3,task4,task5,task6,task7,task8,task9,avg
10,48,0.009999999776482582,1.0,0.0010000000474974513,88.3180,85.1162,86.1495,86.8456,89.4281,89.0608,90.5733,92.7634,95.9201,97.1822,90.1357
