K,D_TSK,lam_o,lam_m,lam_wd,task0,task1,task2,task3,task4,task5,task6,task7,task8,task9,avg
10,32,1.0,0.0010000000474974513,0.10000000149011612,90.5616,84.9710,84.5770,82.0813,87.1945,91.7184,91.5815,92.3327,94.3293,97.1054,89.6453
