K,D_TSK,lam_o,lam_m,lam_wd,task0,task1,task2,task3,task4,task5,task6,task7,task8,task9,avg
10,32,0.0010000000474974513,0.10000000149011612,1.0,89.0124,85.4267,85.5385,85.5268,90.2010,89.5099,91.7551,91.5915,95.7432,97.2957,90.1601
