K,D_TSK,lam_o,lam_m,lam_wd,task0,task1,task2,task3,task4,task5,task6,task7,task8,task9,avg
10,64,0.009999999776482582,0.10000000149011612,0.009999999776482582,87.7471,87.8673,85.4016,87.5601,88.9673,92.2610,91.0323,91.9705,96.0720,97.1337,90.6013
