K,D_TSK,lam_o,lam_m,lam_wd,task0,task1,task2,task3,task4,task5,task6,task7,task8,task9,avg
20,48,1.0,0.0010000000474974513,1.0,87.9440,88.8455,86.7839,86.7137,86.5668,90.5332,92.3862,93.8051,94.9352,97.2406,90.5754
