K,D_TSK,lam_o,lam_m,lam_wd,task0,task1,task2,task3,task4,task5,task6,task7,task8,task9,avg
10,48,1.0,1.0,0.0010000000474974513,86.3866,87.5351,84.2431,87.5935,85.4851,89.7269,92.1658,94.1323,95.3425,97.3558,89.9967
