K,D_TSK,lam_o,lam_m,lam_wd,task0,task1,task2,task3,task4,task5,task6,task7,task8,task9,avg
20,32,0.10000000149011612,0.0010000000474974513,1.0,89.7887,88.8672,84.5536,84.8074,88.5600,87.8556,89.0108,92.8903,95.2307,96.8166,89.8381
