K,D_TSK,lam_o,lam_m,lam_wd,task0,task1,task2,task3,task4,task5,task6,task7,task8,task9,avg
10,32,0.009999999776482582,1.0,0.009999999776482582,88.5300,89.4331,83.5904,86.6069,87.3030,90.8754,91.9671,92.3444,94.2825,97.1638,90.2097
