K,D_TSK,lam_o,lam_m,lam_wd,task0,task1,task2,task3,task4,task5,task6,task7,task8,task9,avg
15,32,0.0010000000474974513,0.10000000149011612,0.009999999776482582,90.9889,87.7103,87.9657,84.7039,88.1126,90.1192,92.8602,91.9555,95.9201,96.6847,90.7021
