K,D_TSK,lam_o,lam_m,lam_wd,task0,task1,task2,task3,task4,task5,task6,task7,task8,task9,avg
15,32,0.009999999776482582,0.10000000149011612,0.009999999776482582,90.3062,85.9091,87.1044,84.9125,89.1026,91.2794,91.3745,91.4714,94.3159,96.9485,90.2724
