K,D_TSK,lam_o,lam_m,lam_wd,task0,task1,task2,task3,task4,task5,task6,task7,task8,task9,avg
15,32,0.10000000149011612,0.10000000149011612,0.0010000000474974513,90.6617,87.5417,86.8339,87.5200,87.4566,91.1792,90.8888,93.4128,94.8334,97.1872,90.7515
