K,D_TSK,lam_o,lam_m,lam_wd,task0,task1,task2,task3,task4,task5,task6,task7,task8,task9,avg
10,64,0.0010000000474974513,0.10000000149011612,0.10000000149011612,88.4766,88.0459,86.1679,86.5151,88.4148,91.6733,90.4898,92.6566,94.8835,97.1671,90.4491
